Date,Adj Close,Close,High,Low,Open,Volume
2021-09-26 00:00:00+00:00,43208.53906,43208.53906,43919.30078,40848.46094,42721.62891,30661222077
2021-09-27 00:00:00+00:00,42235.73047,42235.73047,44313.24609,42190.63281,43234.18359,30980029059
2021-09-28 00:00:00+00:00,41034.54297,41034.54297,42775.14453,40931.66406,42200.89844,30214940550
2021-09-29 00:00:00+00:00,41564.36328,41564.36328,42545.25781,40829.66797,41064.98438,30602359905
2021-09-30 00:00:00+00:00,43790.89453,43790.89453,44092.60156,41444.58203,41551.26953,31141681925
2021-10-01 00:00:00+00:00,48116.94141,48116.94141,48436.01172,43320.02344,43816.74219,42850641582
2021-10-02 00:00:00+00:00,47711.48828,47711.48828,48282.0625,47465.49609,48137.46875,30614346492
2021-10-03 00:00:00+00:00,48199.95313,48199.95313,49130.69141,47157.28906,47680.02734,26638115879
2021-10-04 00:00:00+00:00,49112.90234,49112.90234,49456.77734,47045.00391,48208.90625,33383173002
2021-10-05 00:00:00+00:00,51514.8125,51514.8125,51839.98438,49072.83984,49174.96094,35873904236
2021-10-06 00:00:00+00:00,55361.44922,55361.44922,55568.46484,50488.19141,51486.66406,49034730168
2021-10-07 00:00:00+00:00,53805.98438,53805.98438,55338.625,53525.46875,55338.625,36807860413
2021-10-08 00:00:00+00:00,53967.84766,53967.84766,55922.98047,53688.05469,53802.14453,34800873924
2021-10-09 00:00:00+00:00,54968.22266,54968.22266,55397.94531,53735.14453,53929.78125,32491211414
2021-10-10 00:00:00+00:00,54771.57813,54771.57813,56401.30469,54264.25781,54952.82031,39527792364
2021-10-11 00:00:00+00:00,57484.78906,57484.78906,57793.03906,54519.76563,54734.125,42637331698
2021-10-12 00:00:00+00:00,56041.05859,56041.05859,57627.87891,54477.97266,57526.83203,41083758949
2021-10-13 00:00:00+00:00,57401.09766,57401.09766,57688.66016,54370.97266,56038.25781,41684252783
2021-10-14 00:00:00+00:00,57321.52344,57321.52344,58478.73438,56957.07422,57372.83203,36615791366
2021-10-15 00:00:00+00:00,61593.94922,61593.94922,62757.12891,56868.14453,57345.90234,51780081801
2021-10-16 00:00:00+00:00,60892.17969,60892.17969,62274.47656,60206.12109,61609.52734,34250964237
2021-10-17 00:00:00+00:00,61553.61719,61553.61719,61645.52344,59164.46875,60887.65234,29032367511
2021-10-18 00:00:00+00:00,62026.07813,62026.07813,62614.66016,60012.75781,61548.80469,38055562075
2021-10-19 00:00:00+00:00,64261.99219,64261.99219,64434.53516,61622.93359,62043.16406,40471196346
2021-10-20 00:00:00+00:00,65992.83594,65992.83594,66930.39063,63610.67578,64284.58594,40788955582
2021-10-21 00:00:00+00:00,62210.17188,62210.17188,66600.54688,62117.41016,66002.23438,45908121370
2021-10-22 00:00:00+00:00,60692.26563,60692.26563,63715.02344,60122.79688,62237.89063,38434082775
2021-10-23 00:00:00+00:00,61393.61719,61393.61719,61743.87891,59826.52344,60694.62891,26882546034
2021-10-24 00:00:00+00:00,60930.83594,60930.83594,61505.80469,59643.34375,61368.34375,27316183882
2021-10-25 00:00:00+00:00,63039.82422,63039.82422,63729.32422,60691.80078,60893.92578,31064911614
2021-10-26 00:00:00+00:00,60363.79297,60363.79297,63229.02734,59991.16016,63032.76172,34878965587
2021-10-27 00:00:00+00:00,58482.38672,58482.38672,61435.18359,58208.1875,60352,43657076893
2021-10-28 00:00:00+00:00,60622.13672,60622.13672,62128.63281,58206.91797,58470.73047,45257083247
2021-10-29 00:00:00+00:00,62227.96484,62227.96484,62927.60938,60329.96484,60624.87109,36856881767
2021-10-30 00:00:00+00:00,61888.83203,61888.83203,62330.14453,60918.38672,62239.36328,32157938616
2021-10-31 00:00:00+00:00,61318.95703,61318.95703,62406.17188,60074.32813,61850.48828,32241199927
2021-11-01 00:00:00+00:00,61004.40625,61004.40625,62419.00391,59695.18359,61320.44922,36150572843
2021-11-02 00:00:00+00:00,63226.40234,63226.40234,64242.79297,60673.05469,60963.25391,37746665647
2021-11-03 00:00:00+00:00,62970.04688,62970.04688,63516.9375,61184.23828,63254.33594,36124731509
2021-11-04 00:00:00+00:00,61452.23047,61452.23047,63123.28906,60799.66406,62941.80469,32615846901
2021-11-05 00:00:00+00:00,61125.67578,61125.67578,62541.46875,60844.60938,61460.07813,30605102446
2021-11-06 00:00:00+00:00,61527.48047,61527.48047,61590.68359,60163.78125,61068.875,29094934221
2021-11-07 00:00:00+00:00,63326.98828,63326.98828,63326.98828,61432.48828,61554.92188,24726754302
2021-11-08 00:00:00+00:00,67566.82813,67566.82813,67673.74219,63344.06641,63344.06641,41125608330
2021-11-09 00:00:00+00:00,66971.82813,66971.82813,68530.33594,66382.0625,67549.73438,42357991721
2021-11-10 00:00:00+00:00,64995.23047,64995.23047,68789.625,63208.11328,66953.33594,48730828378
2021-11-11 00:00:00+00:00,64949.96094,64949.96094,65579.01563,64180.48828,64978.89063,35880633236
2021-11-12 00:00:00+00:00,64155.94141,64155.94141,65460.81641,62333.91406,64863.98047,36084893887
2021-11-13 00:00:00+00:00,64469.52734,64469.52734,64915.67578,63303.73438,64158.12109,30474228777
2021-11-14 00:00:00+00:00,65466.83984,65466.83984,65495.17969,63647.80859,64455.37109,25122092191
2021-11-15 00:00:00+00:00,63557.87109,63557.87109,66281.57031,63548.14453,65521.28906,30558763548
2021-11-16 00:00:00+00:00,60161.24609,60161.24609,63721.19531,59016.33594,63721.19531,46844335592
2021-11-17 00:00:00+00:00,60368.01172,60368.01172,60823.60938,58515.41016,60139.62109,39178392930
2021-11-18 00:00:00+00:00,56942.13672,56942.13672,60948.5,56550.79297,60360.13672,41388338699
2021-11-19 00:00:00+00:00,58119.57813,58119.57813,58351.11328,55705.17969,56896.12891,38702407772
2021-11-20 00:00:00+00:00,59697.19531,59697.19531,59859.87891,57469.72656,58115.08203,30624264863
2021-11-21 00:00:00+00:00,58730.47656,58730.47656,60004.42578,58618.92969,59730.50781,26123447605
2021-11-22 00:00:00+00:00,56289.28906,56289.28906,59266.35938,55679.83984,58706.84766,35036121783
2021-11-23 00:00:00+00:00,57569.07422,57569.07422,57875.51563,55632.76172,56304.55469,37485803899
2021-11-24 00:00:00+00:00,56280.42578,56280.42578,57803.06641,55964.22266,57565.85156,36635566789
2021-11-25 00:00:00+00:00,57274.67969,57274.67969,59367.96875,57146.68359,57165.41797,34284016248
2021-11-26 00:00:00+00:00,53569.76563,53569.76563,59183.48047,53569.76563,58960.28516,41810748221
2021-11-27 00:00:00+00:00,54815.07813,54815.07813,55329.25781,53668.35547,53736.42969,30560857714
2021-11-28 00:00:00+00:00,57248.45703,57248.45703,57393.84375,53576.73438,54813.02344,28116886357
2021-11-29 00:00:00+00:00,57806.56641,57806.56641,58872.87891,56792.52734,57291.90625,32370840356
2021-11-30 00:00:00+00:00,57005.42578,57005.42578,59113.40234,56057.28125,57830.11328,36708594618
2021-12-01 00:00:00+00:00,57229.82813,57229.82813,59041.68359,56553.08203,56907.96484,36858195307
2021-12-02 00:00:00+00:00,56477.81641,56477.81641,57349.23438,55895.13281,57217.37109,32379968686
2021-12-03 00:00:00+00:00,53598.24609,53598.24609,57482.16797,52496.58594,56509.16406,39789134215
2021-12-04 00:00:00+00:00,49200.70313,49200.70313,53904.67969,42874.61719,53727.87891,61385677469
2021-12-05 00:00:00+00:00,49368.84766,49368.84766,49768.14844,47857.49609,49201.51953,37198201161
2021-12-06 00:00:00+00:00,50582.625,50582.625,50929.51953,47281.03516,49413.48047,37707308001
2021-12-07 00:00:00+00:00,50700.08594,50700.08594,51934.78125,50175.80859,50581.82813,33676814852
2021-12-08 00:00:00+00:00,50504.79688,50504.79688,51171.375,48765.98828,50667.64844,28479699446
2021-12-09 00:00:00+00:00,47672.12109,47672.12109,50797.16406,47358.35156,50450.08203,29603577251
2021-12-10 00:00:00+00:00,47243.30469,47243.30469,50015.25391,47023.69922,47642.14453,30966005122
2021-12-11 00:00:00+00:00,49362.50781,49362.50781,49458.21094,46942.34766,47264.63281,25775869261
2021-12-12 00:00:00+00:00,50098.33594,50098.33594,50724.86719,48725.85156,49354.85547,21939223599
2021-12-13 00:00:00+00:00,46737.48047,46737.48047,50205,45894.84766,50114.74219,32166727776
2021-12-14 00:00:00+00:00,46612.63281,46612.63281,48431.39844,46424.49609,46709.82422,34638619079
2021-12-15 00:00:00+00:00,48896.72266,48896.72266,49473.95703,46671.96484,48379.75391,36541828520
2021-12-16 00:00:00+00:00,47665.42578,47665.42578,49425.57422,47529.87891,48900.46484,27268150947
2021-12-17 00:00:00+00:00,46202.14453,46202.14453,48004.89453,45618.21484,47653.73047,32902725329
2021-12-18 00:00:00+00:00,46848.77734,46848.77734,47313.82813,45598.44141,46219.25391,26098292690
2021-12-19 00:00:00+00:00,46707.01563,46707.01563,48089.66406,46502.95313,46853.86719,25154053861
2021-12-20 00:00:00+00:00,46880.27734,46880.27734,47401.71875,45579.80859,46707.0625,30961902129
2021-12-21 00:00:00+00:00,48936.61328,48936.61328,49300.91797,46698.77344,46886.07813,27055803928
2021-12-22 00:00:00+00:00,48628.51172,48628.51172,49544.79688,48450.94141,48937.09766,24447979559
2021-12-23 00:00:00+00:00,50784.53906,50784.53906,51332.33984,48065.83594,48626.34375,28223878108
2021-12-24 00:00:00+00:00,50822.19531,50822.19531,51814.02734,50514.49609,50806.05078,24367912228
2021-12-25 00:00:00+00:00,50429.85938,50429.85938,51176.59766,50236.70703,50854.91797,19030650914
2021-12-26 00:00:00+00:00,50809.51563,50809.51563,51196.37891,49623.10547,50428.69141,20964372926
2021-12-27 00:00:00+00:00,50640.41797,50640.41797,51956.32813,50499.46875,50802.60938,24324345758
2021-12-28 00:00:00+00:00,47588.85547,47588.85547,50679.85938,47414.21094,50679.85938,33430376883
2021-12-29 00:00:00+00:00,46444.71094,46444.71094,48119.74219,46201.49609,47623.87109,30049226299
2021-12-30 00:00:00+00:00,47178.125,47178.125,47879.96484,46060.3125,46490.60547,26686491018
2021-12-31 00:00:00+00:00,46306.44531,46306.44531,48472.52734,45819.95313,47169.37109,36974172400
2022-01-01 00:00:00+00:00,47686.8125,47686.8125,47827.3125,46288.48438,46311.74609,24582667004
2022-01-02 00:00:00+00:00,47345.21875,47345.21875,47881.40625,46856.9375,47680.92578,27951569547
2022-01-03 00:00:00+00:00,46458.11719,46458.11719,47510.72656,45835.96484,47343.54297,33071628362
2022-01-04 00:00:00+00:00,45897.57422,45897.57422,47406.54688,45752.46484,46458.85156,42494677905
2022-01-05 00:00:00+00:00,43569.00391,43569.00391,46929.04688,42798.22266,45899.35938,36851084859
2022-01-06 00:00:00+00:00,43160.92969,43160.92969,43748.71875,42645.53906,43565.51172,30208048289
2022-01-07 00:00:00+00:00,41557.90234,41557.90234,43153.57031,41077.44531,43153.57031,84196607520
2022-01-08 00:00:00+00:00,41733.94141,41733.94141,42228.94141,40672.27734,41561.46484,28066355845
2022-01-09 00:00:00+00:00,41911.60156,41911.60156,42663.94922,41338.16016,41734.72656,21294384372
2022-01-10 00:00:00+00:00,41821.26172,41821.26172,42199.48438,39796.57031,41910.23047,32104232331
2022-01-11 00:00:00+00:00,42735.85547,42735.85547,43001.15625,41407.75391,41819.50781,26327648900
2022-01-12 00:00:00+00:00,43949.10156,43949.10156,44135.36719,42528.98828,42742.17969,33499938689
2022-01-13 00:00:00+00:00,42591.57031,42591.57031,44278.42188,42447.04297,43946.74219,47691135082
2022-01-14 00:00:00+00:00,43099.69922,43099.69922,43346.6875,41982.61719,42598.87109,23577403399
2022-01-15 00:00:00+00:00,43177.39844,43177.39844,43724.67188,42669.03516,43101.89844,18371348298
2022-01-16 00:00:00+00:00,43113.87891,43113.87891,43436.80859,42691.02344,43172.03906,17902097845
2022-01-17 00:00:00+00:00,42250.55078,42250.55078,43179.39063,41680.32031,43118.12109,21690904261
2022-01-18 00:00:00+00:00,42375.63281,42375.63281,42534.40234,41392.21484,42250.07422,22417209227
2022-01-19 00:00:00+00:00,41744.32813,41744.32813,42478.30469,41242.91406,42374.03906,23091543258
2022-01-20 00:00:00+00:00,40680.41797,40680.41797,43413.02344,40672.82422,41744.02734,20382033940
2022-01-21 00:00:00+00:00,36457.31641,36457.31641,41060.52734,35791.42578,40699.60547,43011992031
2022-01-22 00:00:00+00:00,35030.25,35030.25,36688.8125,34349.25,36471.58984,39714385405
2022-01-23 00:00:00+00:00,36276.80469,36276.80469,36433.3125,34784.96875,35047.35938,26017975951
2022-01-24 00:00:00+00:00,36654.32813,36654.32813,37247.51953,33184.05859,36275.73438,41856658597
2022-01-25 00:00:00+00:00,36954.00391,36954.00391,37444.57031,35779.42969,36654.80469,26428189594
2022-01-26 00:00:00+00:00,36852.12109,36852.12109,38825.41016,36374.90625,36950.51563,31324598034
2022-01-27 00:00:00+00:00,37138.23438,37138.23438,37148.32422,35629.28125,36841.87891,25041426629
2022-01-28 00:00:00+00:00,37784.33203,37784.33203,37952.87891,36211.10938,37128.44531,22238830523
2022-01-29 00:00:00+00:00,38138.17969,38138.17969,38576.26172,37406.47266,37780.71484,17194183075
2022-01-30 00:00:00+00:00,37917.60156,37917.60156,38266.33984,37437.71094,38151.91797,14643548444
2022-01-31 00:00:00+00:00,38483.125,38483.125,38647.26172,36733.57422,37920.28125,20734730465
2022-02-01 00:00:00+00:00,38743.27344,38743.27344,39115.13281,38113.66406,38481.76563,20288500328
2022-02-02 00:00:00+00:00,36952.98438,36952.98438,38834.61719,36832.73047,38743.71484,19155189416
2022-02-03 00:00:00+00:00,37154.60156,37154.60156,37154.60156,36375.53906,36944.80469,18591534769
2022-02-04 00:00:00+00:00,41500.875,41500.875,41527.78516,37093.62891,37149.26563,29412210792
2022-02-05 00:00:00+00:00,41441.16406,41441.16406,41847.16406,41038.09766,41501.48047,19652846215
2022-02-06 00:00:00+00:00,42412.43359,42412.43359,42500.78516,41244.90625,41441.12109,16142097334
2022-02-07 00:00:00+00:00,43840.28516,43840.28516,44401.86328,41748.15625,42406.78125,28641855926
2022-02-08 00:00:00+00:00,44118.44531,44118.44531,45293.86719,42807.83594,43854.65234,33079398868
2022-02-09 00:00:00+00:00,44338.79688,44338.79688,44727.80078,43232.96875,44096.70313,23245887300
2022-02-10 00:00:00+00:00,43565.11328,43565.11328,45661.17188,43402.80859,44347.80078,32142048537
2022-02-11 00:00:00+00:00,42407.9375,42407.9375,43810.83203,42114.53906,43571.12891,26954925781
2022-02-12 00:00:00+00:00,42244.46875,42244.46875,42992.55078,41852.57422,42412.30078,18152390304
2022-02-13 00:00:00+00:00,42197.51563,42197.51563,42693.05469,41950.94141,42236.56641,14741589015
2022-02-14 00:00:00+00:00,42586.91797,42586.91797,42775.77734,41681.95703,42157.39844,20827783012
2022-02-15 00:00:00+00:00,44575.20313,44575.20313,44667.21875,42491.03516,42586.46484,22721659051
2022-02-16 00:00:00+00:00,43961.85938,43961.85938,44578.27734,43456.69141,44578.27734,19792547657
2022-02-17 00:00:00+00:00,40538.01172,40538.01172,44132.97266,40249.37109,43937.07031,26246662813
2022-02-18 00:00:00+00:00,40030.97656,40030.97656,40929.15234,39637.61719,40552.13281,23310007704
2022-02-19 00:00:00+00:00,40122.15625,40122.15625,40418.87891,39713.05859,40026.02344,13736557863
2022-02-20 00:00:00+00:00,38431.37891,38431.37891,40119.89063,38112.8125,40118.10156,18340576452
2022-02-21 00:00:00+00:00,37075.28125,37075.28125,39394.4375,36950.47656,38423.21094,29280402798
2022-02-22 00:00:00+00:00,38286.02734,38286.02734,38359.85547,36488.93359,37068.76953,25493150450
2022-02-23 00:00:00+00:00,37296.57031,37296.57031,39122.39453,37201.81641,38285.28125,21849073843
2022-02-24 00:00:00+00:00,38332.60938,38332.60938,38968.83984,34459.21875,37278.56641,46383802093
2022-02-25 00:00:00+00:00,39214.21875,39214.21875,39630.32422,38111.34375,38333.74609,26545599159
2022-02-26 00:00:00+00:00,39105.14844,39105.14844,40005.34766,38702.53516,39213.08203,17467554129
2022-02-27 00:00:00+00:00,37709.78516,37709.78516,39778.94141,37268.97656,39098.69922,23450127612
2022-02-28 00:00:00+00:00,43193.23438,43193.23438,43760.45703,37518.21484,37706,35690014104
2022-03-01 00:00:00+00:00,44354.63672,44354.63672,44793.60156,42952.58594,43194.50391,32479047645
2022-03-02 00:00:00+00:00,43924.11719,43924.11719,45077.57813,43432.85156,44357.61719,29183112630
2022-03-03 00:00:00+00:00,42451.78906,42451.78906,44021.57813,41914.75,43925.19531,24967782593
2022-03-04 00:00:00+00:00,39137.60547,39137.60547,42479.61328,38805.84766,42458.14063,28516271427
2022-03-05 00:00:00+00:00,39400.58594,39400.58594,39566.33594,38777.03516,39148.44922,16975917450
2022-03-06 00:00:00+00:00,38419.98438,38419.98438,39640.17578,38211.64844,39404.19922,19745229902
2022-03-07 00:00:00+00:00,38062.03906,38062.03906,39430.22656,37260.20313,38429.30469,28546143503
2022-03-08 00:00:00+00:00,38737.26953,38737.26953,39304.44141,37957.38672,38059.90234,25776583476
2022-03-09 00:00:00+00:00,41982.92578,41982.92578,42465.67188,38706.09375,38742.81641,32284121034
2022-03-10 00:00:00+00:00,39437.46094,39437.46094,42004.72656,38832.94141,41974.07031,31078064711
2022-03-11 00:00:00+00:00,38794.97266,38794.97266,40081.67969,38347.43359,39439.96875,26364890465
2022-03-12 00:00:00+00:00,38904.01172,38904.01172,39308.59766,38772.53516,38794.46484,14616450657
2022-03-13 00:00:00+00:00,37849.66406,37849.66406,39209.35156,37728.14453,38884.72656,17300745310
2022-03-14 00:00:00+00:00,39666.75391,39666.75391,39742.5,37680.73438,37846.31641,24322159070
2022-03-15 00:00:00+00:00,39338.78516,39338.78516,39794.62891,38310.21094,39664.25,23934000868
2022-03-16 00:00:00+00:00,41143.92969,41143.92969,41465.45313,39022.34766,39335.57031,39616916192
2022-03-17 00:00:00+00:00,40951.37891,40951.37891,41287.53516,40662.87109,41140.84375,22009601093
2022-03-18 00:00:00+00:00,41801.15625,41801.15625,42195.74609,40302.39844,40944.83984,34421564942
2022-03-19 00:00:00+00:00,42190.65234,42190.65234,42316.55469,41602.66797,41794.64844,19664853187
2022-03-20 00:00:00+00:00,41247.82422,41247.82422,42241.16406,41004.75781,42191.40625,20127946682
2022-03-21 00:00:00+00:00,41077.99609,41077.99609,41454.41016,40668.04297,41246.13281,24615543271
2022-03-22 00:00:00+00:00,42358.80859,42358.80859,43124.70703,40948.28125,41074.10547,32004652376
2022-03-23 00:00:00+00:00,42892.95703,42892.95703,42893.50781,41877.50781,42364.37891,25242943069
2022-03-24 00:00:00+00:00,43960.93359,43960.93359,44131.85547,42726.16406,42886.65234,31042992291
2022-03-25 00:00:00+00:00,44348.73047,44348.73047,44999.49219,43706.28516,43964.54688,30574413034
2022-03-26 00:00:00+00:00,44500.82813,44500.82813,44735.99609,44166.27344,44349.85938,16950455995
2022-03-27 00:00:00+00:00,46820.49219,46820.49219,46827.54688,44437.29297,44505.35547,28160889722
2022-03-28 00:00:00+00:00,47128.00391,47128.00391,48086.83594,46690.20313,46821.85156,36362175703
2022-03-29 00:00:00+00:00,47465.73047,47465.73047,48022.28906,47100.4375,47100.4375,31397059069
2022-03-30 00:00:00+00:00,47062.66406,47062.66406,47655.14844,46746.21094,47456.89844,29333883962
2022-03-31 00:00:00+00:00,45538.67578,45538.67578,47512.02734,45390.53906,47062.14844,33327427106
2022-04-01 00:00:00+00:00,46281.64453,46281.64453,46616.24219,44403.14063,45554.16406,38162644287
2022-04-02 00:00:00+00:00,45868.94922,45868.94922,47028.28125,45782.51172,46285.5,29336594194
2022-04-03 00:00:00+00:00,46453.56641,46453.56641,47313.47656,45634.10547,45859.12891,25414397610
2022-04-04 00:00:00+00:00,46622.67578,46622.67578,46791.08984,45235.81641,46445.27344,32499785455
2022-04-05 00:00:00+00:00,45555.99219,45555.99219,47106.14063,45544.80859,46624.50781,29640604055
2022-04-06 00:00:00+00:00,43206.73828,43206.73828,45544.35547,43193.95313,45544.35547,39393395788
2022-04-07 00:00:00+00:00,43503.84766,43503.84766,43860.69922,42899.90625,43207.5,26101973106
2022-04-08 00:00:00+00:00,42287.66406,42287.66406,43903.01953,42183.28906,43505.13672,27215995394
2022-04-09 00:00:00+00:00,42782.13672,42782.13672,42786.81641,42183.25391,42282.07813,16050772496
2022-04-10 00:00:00+00:00,42207.67188,42207.67188,43376.37891,42021.20703,42781.08984,17654475582
2022-04-11 00:00:00+00:00,39521.90234,39521.90234,42424.58984,39373.05859,42201.03906,33949912166
2022-04-12 00:00:00+00:00,40127.18359,40127.18359,40617.58594,39388.32813,39533.71484,30991500854
2022-04-13 00:00:00+00:00,41166.73047,41166.73047,41430.05469,39712.74609,40123.57031,27691105228
2022-04-14 00:00:00+00:00,39935.51563,39935.51563,41451.48047,39695.74609,41160.21875,24342001973
2022-04-15 00:00:00+00:00,40553.46484,40553.46484,40617.72266,39866.83203,39939.40234,21756855753
2022-04-16 00:00:00+00:00,40424.48438,40424.48438,40633.67969,40078.42578,40552.31641,16833150693
2022-04-17 00:00:00+00:00,39716.95313,39716.95313,40570.72656,39620.89453,40417.77734,19087633042
2022-04-18 00:00:00+00:00,40826.21484,40826.21484,40986.32031,38696.19141,39721.20313,33705182072
2022-04-19 00:00:00+00:00,41502.75,41502.75,41672.96094,40618.63281,40828.17578,25303206547
2022-04-20 00:00:00+00:00,41374.37891,41374.37891,42126.30078,40961.09766,41501.74609,27819532341
2022-04-21 00:00:00+00:00,40527.36328,40527.36328,42893.58203,40063.82813,41371.51563,35372786395
2022-04-22 00:00:00+00:00,39740.32031,39740.32031,40777.75781,39315.41797,40525.86328,28011716745
2022-04-23 00:00:00+00:00,39486.73047,39486.73047,39935.85938,39352.20313,39738.72266,16138021249
2022-04-24 00:00:00+00:00,39469.29297,39469.29297,39845.92578,39233.53906,39478.375,17964398167
2022-04-25 00:00:00+00:00,40458.30859,40458.30859,40491.75391,38338.37891,39472.60547,35445730570
2022-04-26 00:00:00+00:00,38117.46094,38117.46094,40713.89063,37884.98438,40448.42188,34569088416
2022-04-27 00:00:00+00:00,39241.12109,39241.12109,39397.91797,37997.3125,38120.30078,30981015184
2022-04-28 00:00:00+00:00,39773.82813,39773.82813,40269.46484,38941.42188,39241.42969,33903704907
2022-04-29 00:00:00+00:00,38609.82422,38609.82422,39887.26953,38235.53516,39768.61719,30882994649
2022-04-30 00:00:00+00:00,37714.875,37714.875,38771.21094,37697.94141,38605.85938,23895713731
2022-05-01 00:00:00+00:00,38469.09375,38469.09375,38627.85938,37585.78906,37713.26563,27002760110
2022-05-02 00:00:00+00:00,38529.32813,38529.32813,39074.97266,38156.5625,38472.1875,32922642426
2022-05-03 00:00:00+00:00,37750.45313,37750.45313,38629.99609,37585.62109,38528.10938,27326943244
2022-05-04 00:00:00+00:00,39698.37109,39698.37109,39902.94922,37732.05859,37748.01172,36754404490
2022-05-05 00:00:00+00:00,36575.14063,36575.14063,39789.28125,35856.51563,39695.74609,43106256317
2022-05-06 00:00:00+00:00,36040.92188,36040.92188,36624.35938,35482.13281,36573.18359,37795577489
2022-05-07 00:00:00+00:00,35501.95313,35501.95313,36129.92578,34940.82422,36042.50391,24375896406
2022-05-08 00:00:00+00:00,34059.26563,34059.26563,35502.94141,33878.96484,35502.94141,36763041910
2022-05-09 00:00:00+00:00,30296.95313,30296.95313,34222.07422,30296.95313,34060.01563,63355494961
2022-05-10 00:00:00+00:00,31022.90625,31022.90625,32596.30859,29944.80273,30273.6543,59811038817
2022-05-11 00:00:00+00:00,28936.35547,28936.35547,32013.40234,28170.41406,31016.18359,70388855818
2022-05-12 00:00:00+00:00,29047.75195,29047.75195,30032.43945,26350.49023,28936.73438,66989173272
2022-05-13 00:00:00+00:00,29283.10352,29283.10352,30924.80273,28782.33008,29030.91016,42841124537
2022-05-14 00:00:00+00:00,30101.26563,30101.26563,30192.80273,28702.91016,29285.64258,28579868620
2022-05-15 00:00:00+00:00,31305.11328,31305.11328,31308.19141,29527.74023,30098.58594,25835372065
2022-05-16 00:00:00+00:00,29862.91797,29862.91797,31305.3418,29251.88477,31304.375,32613897286
2022-05-17 00:00:00+00:00,30425.85742,30425.85742,30694.49023,29570.30273,29862.4082,29101473475
2022-05-18 00:00:00+00:00,28720.27148,28720.27148,30618.7168,28720.27148,30424.47852,31285268319
2022-05-19 00:00:00+00:00,30314.33398,30314.33398,30430.75195,28708.95508,28720.35938,33773447707
2022-05-20 00:00:00+00:00,29200.74023,29200.74023,30664.97656,28793.60547,30311.11914,30749382605
2022-05-21 00:00:00+00:00,29432.22656,29432.22656,29588.86914,29027.39453,29199.85938,17274840442
2022-05-22 00:00:00+00:00,30323.72266,30323.72266,30425.86133,29275.18359,29432.47266,21631532270
2022-05-23 00:00:00+00:00,29098.91016,29098.91016,30590.58594,28975.56055,30309.39648,31483454557
2022-05-24 00:00:00+00:00,29655.58594,29655.58594,29774.35547,28786.58984,29101.125,26616506245
2022-05-25 00:00:00+00:00,29562.36133,29562.36133,30157.78516,29384.94922,29653.13477,27525063551
2022-05-26 00:00:00+00:00,29267.22461,29267.22461,29834.16016,28261.90625,29564.77734,36774325352
2022-05-27 00:00:00+00:00,28627.57422,28627.57422,29346.94336,28326.61328,29251.14063,36582005748
2022-05-28 00:00:00+00:00,28814.90039,28814.90039,28814.90039,28554.56641,28622.625,35519577634
2022-05-29 00:00:00+00:00,29445.95703,29445.95703,29498.00977,28841.10742,29019.86719,18093886409
2022-05-30 00:00:00+00:00,31726.39063,31726.39063,31949.63086,29303.57227,29443.36523,39277993274
2022-05-31 00:00:00+00:00,31792.31055,31792.31055,32249.86328,31286.1543,31723.86523,33538210634
2022-06-01 00:00:00+00:00,29799.08008,29799.08008,31957.28516,29501.58789,31792.55469,41135817341
2022-06-02 00:00:00+00:00,30467.48828,30467.48828,30604.73438,29652.70508,29794.89063,29083562061
2022-06-03 00:00:00+00:00,29704.39063,29704.39063,30633.03516,29375.68945,30467.80664,26175547452
2022-06-04 00:00:00+00:00,29832.91406,29832.91406,29930.56445,29500.00586,29706.13867,16588370958
2022-06-05 00:00:00+00:00,29906.66211,29906.66211,30117.74414,29574.44922,29835.11719,17264085441
2022-06-06 00:00:00+00:00,31370.67188,31370.67188,31693.29102,29894.1875,29910.2832,31947336829
2022-06-07 00:00:00+00:00,31155.47852,31155.47852,31489.68359,29311.68359,31371.74219,40770974039
2022-06-08 00:00:00+00:00,30214.35547,30214.35547,31253.69141,29944.4043,31151.48047,30242059107
2022-06-09 00:00:00+00:00,30111.99805,30111.99805,30609.31055,30020.26563,30215.2793,21692004719
2022-06-10 00:00:00+00:00,29083.80469,29083.80469,30245.80859,28978.14648,30110.33008,29867476527
2022-06-11 00:00:00+00:00,28360.81055,28360.81055,29401.91602,28236.21289,29084.66602,27246574439
2022-06-12 00:00:00+00:00,26762.64844,26762.64844,28502.68555,26762.64844,28373.51367,34163220274
2022-06-13 00:00:00+00:00,22487.38867,22487.38867,26795.58984,22141.25781,26737.57813,68204556440
2022-06-14 00:00:00+00:00,22206.79297,22206.79297,23018.95117,20950.81836,22487.98633,50913575242
2022-06-15 00:00:00+00:00,22572.83984,22572.83984,22642.67188,20178.37695,22196.73047,54912007015
2022-06-16 00:00:00+00:00,20381.65039,20381.65039,22868.92188,20265.22656,22576.30469,31183975654
2022-06-17 00:00:00+00:00,20471.48242,20471.48242,21243.3125,20326.51953,20385.71875,27132421514
2022-06-18 00:00:00+00:00,19017.64258,19017.64258,20736.04102,17708.62305,20473.42578,42009436760
2022-06-19 00:00:00+00:00,20553.27148,20553.27148,20683.82227,18067.15234,19010.90234,35329942625
2022-06-20 00:00:00+00:00,20599.53711,20599.53711,20913.32227,19689.16992,20553.37109,30818458597
2022-06-21 00:00:00+00:00,20710.59766,20710.59766,21620.62891,20415.0625,20594.29492,28970212744
