Date,y_true_vol,pred_hist,pred_ewma,pred_rf
2024-04-09 00:00:00+00:00,0.026934878718482786,0.026437310796680154,0.03348736245372993,0.025859251270552077
2024-04-10 00:00:00+00:00,0.026558006356346933,0.026934878718482786,0.03360606056065291,0.026970158934429018
2024-04-11 00:00:00+00:00,0.02862405904031419,0.026558006356346933,0.032975936449409424,0.026635411568848306
2024-04-12 00:00:00+00:00,0.03174974646413552,0.02862405904031419,0.032024063548487414,0.027997286460763344
2024-04-13 00:00:00+00:00,0.03208802786626817,0.03174974646413552,0.03268924591103113,0.03433081340859195
2024-04-14 00:00:00+00:00,0.03290906112229206,0.03208802786626817,0.03411367594699009,0.033753827817510684
2024-04-15 00:00:00+00:00,0.02832336377848067,0.03290906112229206,0.03385974882541698,0.03343046301365522
2024-04-16 00:00:00+00:00,0.030247129584473578,0.02832336377848067,0.03397998375297778,0.028453062896002794
2024-04-17 00:00:00+00:00,0.03009432927479781,0.030247129584473578,0.03297826178913406,0.030267818844426638
2024-04-18 00:00:00+00:00,0.03001120532949595,0.03009432927479781,0.03348013267629658,0.02993053253210532
2024-04-19 00:00:00+00:00,0.030105642473928832,0.03001120532949595,0.033626472205549846,0.029916124035608862
2024-04-20 00:00:00+00:00,0.030052878398971142,0.030105642473928832,0.03262690033577585,0.030091902358117265
2024-04-21 00:00:00+00:00,0.029820951457495564,0.030052878398971142,0.03193423102084911,0.02912058593634737
2024-04-22 00:00:00+00:00,0.028331772053712068,0.029820951457495564,0.03096244108804925,0.029617307064051492
2024-04-23 00:00:00+00:00,0.02911884831628495,0.028331772053712068,0.03084871757005552,0.028335889461879954
2024-04-24 00:00:00+00:00,0.029062256326890912,0.02911884831628495,0.029950775918041763,0.02894241454982553
2024-04-25 00:00:00+00:00,0.027005256973572984,0.029062256326890912,0.030116711183891913,0.02912092487414614
2024-04-26 00:00:00+00:00,0.023273842697194704,0.027005256973572984,0.029209631092554512,0.026187195572250608
2024-04-27 00:00:00+00:00,0.021926359479402267,0.023273842697194704,0.028455422718140947,0.023465903736035833
2024-04-28 00:00:00+00:00,0.01996385997809614,0.021926359479402267,0.027618933852662477,0.02206584897722027
2024-04-29 00:00:00+00:00,0.024193756395137933,0.01996385997809614,0.026803730751060555,0.019436403150374
2024-04-30 00:00:00+00:00,0.024140176750926827,0.024193756395137933,0.02613853926256403,0.024549790465929342
2024-05-01 00:00:00+00:00,0.022509281144832635,0.024140176750926827,0.028307801991359877,0.024749755664870053
2024-05-02 00:00:00+00:00,0.027877681018949135,0.022509281144832635,0.029149337423758956,0.02248918239110886
2024-05-03 00:00:00+00:00,0.027788492594306914,0.027877681018949135,0.028493346826155643,0.029212759397133924
2024-05-04 00:00:00+00:00,0.027793219853920904,0.027788492594306914,0.03149596352847366,0.02776973180814905
2024-05-05 00:00:00+00:00,0.02693877111855087,0.027793219853920904,0.030780788238408026,0.02843055316001269
2024-05-06 00:00:00+00:00,0.027113241335432792,0.02693877111855087,0.029847873832311727,0.026246174246546367
2024-05-07 00:00:00+00:00,0.02614992964227142,0.027113241335432792,0.029131591948426228,0.027488276159078937
2024-05-08 00:00:00+00:00,0.027336503531132542,0.02614992964227142,0.02842809292097145,0.025991778588264118
2024-05-09 00:00:00+00:00,0.028862618276239628,0.027336503531132542,0.02793488397097635,0.027475221931387562
2024-05-10 00:00:00+00:00,0.028828010942046373,0.028862618276239628,0.028061621829729974,0.02815934536028381
2024-05-11 00:00:00+00:00,0.028940964835035863,0.028828010942046373,0.028634799249349994,0.02631009882842436
2024-05-12 00:00:00+00:00,0.029448314032127214,0.028940964835035863,0.02776246816329073,0.026463162104851938
2024-05-13 00:00:00+00:00,0.02667116131155782,0.029448314032127214,0.027044285153216517,0.029663838880678653
2024-05-14 00:00:00+00:00,0.03139470410316437,0.02667116131155782,0.026838095360308817,0.026614966058305146
2024-05-15 00:00:00+00:00,0.031427423044581786,0.03139470410316437,0.026556584807838932,0.03355660231682337
2024-05-16 00:00:00+00:00,0.027737435693838287,0.031427423044581786,0.03146047562814068,0.031150242355945414
2024-05-17 00:00:00+00:00,0.027417643886660917,0.027737435693838287,0.030745250142553707,0.02854013764762957
2024-05-18 00:00:00+00:00,0.027539995884638936,0.027417643886660917,0.030561488322469226,0.02705689778510024
2024-05-19 00:00:00+00:00,0.0338830947964895,0.027539995884638936,0.02963324490701514,0.027861035014214983
2024-05-20 00:00:00+00:00,0.034061344713482815,0.0338830947964895,0.028833588458738218,0.03365939058973828
2024-05-21 00:00:00+00:00,0.03392194087229129,0.034061344713482815,0.033466039305511605,0.03314572494030899
2024-05-22 00:00:00+00:00,0.03328891234521129,0.03392194087229129,0.03276242287165705,0.03197330133711178
2024-05-23 00:00:00+00:00,0.031916741519913375,0.03328891234521129,0.031964099306691675,0.03264715915984825
2024-05-24 00:00:00+00:00,0.0320455211909294,0.031916741519913375,0.03128227616687203,0.03153558042075609
2024-05-25 00:00:00+00:00,0.03204898600686952,0.0320455211909294,0.030404814931694946,0.03193927710296078
2024-05-26 00:00:00+00:00,0.0316174187624559,0.03204898600686952,0.029595687723119758,0.03171264698308499
2024-05-27 00:00:00+00:00,0.03137335371301879,0.0316174187624559,0.02881702605580519,0.03145067556014577
2024-05-28 00:00:00+00:00,0.024559961966704687,0.03137335371301879,0.028112083072181125,0.031059014456262028
2024-05-29 00:00:00+00:00,0.02439330785193344,0.024559961966704687,0.02753440878210852,0.024653157788078223
2024-05-30 00:00:00+00:00,0.02351041469125176,0.02439330785193344,0.02682087269424453,0.024765780113766237
2024-05-31 00:00:00+00:00,0.023521678278134835,0.02351041469125176,0.026157967981267523,0.024286774840815123
2024-06-01 00:00:00+00:00,0.023371685497552933,0.023521678278134835,0.025555986933526006,0.023607487902246836
2024-06-02 00:00:00+00:00,0.012660002404841438,0.023371685497552933,0.024789753114069557,0.024048520657229802
2024-06-03 00:00:00+00:00,0.013471244789536582,0.012660002404841438,0.024035100173313943,0.012455375008371057
2024-06-04 00:00:00+00:00,0.013042136939853772,0.013471244789536582,0.023607222880856083,0.014724654977919043
2024-06-05 00:00:00+00:00,0.012245869722523414,0.013042136939853772,0.023712211999126608,0.013211636790838444
2024-06-06 00:00:00+00:00,0.013176905491754355,0.012245869722523414,0.0230587503356933,0.012449492131272149
